id,summaryId,date,durationInSeconds,startTimeInSeconds,startTimeOffsetInSeconds,unmeasurableSleepInSeconds,deepSleepDurationInSeconds,lightSleepDurationInSeconds,remSleepInSeconds,awakeDurationInSeconds,validation,new_id
7,x33b5f1d-5eb164f4-c15c,506,49500,1588684020,28800,0,24120,25380,0,240,AUTO_TENTATIVE,108_7
7,x33b5f1d-5eb16c74-be8c,506,48780,1588685940,28800,720,1080,34920,12060,1500,ENHANCED_TENTATIVE,108_7
7,x33b5f1d-5eb16c74-c0a8,506,49320,1588685940,28800,720,1380,35460,11760,1320,ENHANCED_TENTATIVE,108_7
7,x33b5f37-5eb02094-61bc,506,25020,1588600980,28800,0,660,18720,5640,720,ENHANCED_FINAL,108_7
7,x33b5f37-5eb17688-66e4,506,26340,1588688520,28800,0,1560,17700,7080,300,ENHANCED_FINAL,108_7
7,x33b5f1d-5eb314e8-1fe0,507,8160,1588794600,28800,0,0,8160,0,660,AUTO_TENTATIVE,108_7
7,x33b5f1d-5eb16c74-c06c,507,49260,1588685940,28800,720,1380,35040,12120,1380,ENHANCED_TENTATIVE,108_7
7,x33b5f1d-5eb30bc4-3ffc,507,16380,1588792260,28800,0,480,9600,6300,960,ENHANCED_TENTATIVE,108_7
7,x33b5f37-5eb2c934-6234,507,25140,1588775220,28800,0,11940,13200,0,300,AUTO_TENTATIVE,108_7
7,x33b5f37-5eb17688-66e4,507,26340,1588688520,28800,0,1560,17700,7080,300,ENHANCED_FINAL,108_7
7,x33b5f37-5eb415c8-60cc,507,24780,1588860360,28800,0,16380,8400,0,120,AUTO_TENTATIVE,108_7
7,x33b5f37-5eb2cb50-5fa0,507,24480,1588775760,28800,0,2700,13740,8040,360,ENHANCED_FINAL,108_7
7,x33b5f37-5eb417a8-6144,507,24900,1588860840,28800,0,3600,17400,3900,60,ENHANCED_TENTATIVE,108_7
7,x33b5f1d-5eb16c74-c06c,508,49260,1588685940,28800,720,1380,35040,12120,1380,ENHANCED_TENTATIVE,108_7
7,x33b5f1d-5eb46cbc-6b94,508,27540,1588882620,28800,0,12960,14580,0,180,AUTO_TENTATIVE,108_7
7,x33b5f1d-5eb43080-b0f4,508,45300,1588867200,28800,960,3720,29760,10860,1200,ENHANCED_TENTATIVE,108_7
7,x33b5f1d-5eb30e1c-3da4,508,15780,1588792860,28800,0,0,9660,6120,960,ENHANCED_TENTATIVE,108_7
7,x33b5f1d-5eb43044-b298,508,45720,1588867140,28800,960,2340,31080,11340,840,ENHANCED_TENTATIVE,108_7
7,x33b5f37-5eb40f74-675c,508,26460,1588858740,28800,0,3360,18300,4800,600,ENHANCED_TENTATIVE,108_7
7,x33b5f37-5eb2cb50-5fa0,508,24480,1588775760,28800,0,2700,13740,8040,360,ENHANCED_FINAL,108_7
7,x33b5f37-5eb58b24-4344,508,17220,1588955940,28800,0,10620,6600,0,0,AUTO_TENTATIVE,108_7
7,x33b5f1d-5eb5ba04-7008,509,28680,1588967940,28800,0,15420,13260,0,120,AUTO_TENTATIVE,108_7
7,x33b5f1d-5eb43044-b298,509,45720,1588867140,28800,960,2340,31080,11340,840,ENHANCED_TENTATIVE,108_7
7,x33b5f1d-5eb5bfa4-7044,509,28740,1588969380,28800,0,0,17640,11100,60,ENHANCED_TENTATIVE,108_7
7,x33b5f1d-5eb6bb5c-3354,509,13140,1589033820,28800,0,4680,8460,0,660,AUTO_TENTATIVE,108_7
7,x33b5f1d-5eb74298-387c,510,14460,1589068440,28800,0,8640,5820,0,0,AUTO_TENTATIVE,108_7
7,x33b5f1d-5eb74478-4b78,510,19320,1589068920,28800,0,1800,13200,4320,0,ENHANCED_TENTATIVE,108_7
7,x33b5f1d-5eb7443c-4bb4,510,19380,1589068860,28800,0,1800,13140,4440,0,ENHANCED_TENTATIVE,108_7
7,x33b5f1d-5eb7443c-4bf0,510,19440,1589068860,28800,0,2040,12840,4560,60,ENHANCED_TENTATIVE,108_7
7,x33b5f1d-5eb99804-5b2c,512,23340,1589221380,28800,0,14040,9300,0,420,AUTO_TENTATIVE,108_7
7,x33b5f1d-5eb999a8-5be0,512,23520,1589221800,28800,0,1980,15660,5880,120,ENHANCED_TENTATIVE,108_7
7,x33b5f1d-5eb9996c-63d8,512,25560,1589221740,28800,0,1980,16860,6720,420,ENHANCED_TENTATIVE,108_7
7,x33b5f1d-5ebafb18-7440,513,29760,1589312280,28800,0,11520,18240,0,300,AUTO_TENTATIVE,108_7
7,x33b5f1d-5ebafd70-80e8,513,33000,1589312880,28800,0,0,19380,13620,1560,ENHANCED_TENTATIVE,108_7
7,x33b5f1d-5eb9996c-63d8,513,25560,1589221740,28800,0,2040,16740,6780,420,ENHANCED_TENTATIVE,108_7
7,x33b5f1d-5ebafcf8-82c8,513,33480,1589312760,28800,0,0,19860,13620,1200,ENHANCED_TENTATIVE,108_7
7,x33b5f1d-5ebc3654-5eec,514,24300,1589392980,28800,0,10020,14280,0,1020,AUTO_TENTATIVE,108_7
7,x33b5f1d-5ebafcf8-82c8,514,33480,1589312760,28800,0,0,19860,13620,1200,ENHANCED_FINAL,108_7
7,x33b5f1d-5ebc3654-648c,514,25740,1589392980,28800,0,420,19320,6000,480,ENHANCED_TENTATIVE,108_7
7,x33b5f1d-5ebafcf8-82c8,515,33480,1589312760,28800,0,0,19860,13620,1200,ENHANCED_FINAL,108_7
7,x33b5f1d-5ebd98f0-6144,515,24900,1589483760,28800,0,15300,9600,0,420,AUTO_TENTATIVE,108_7
7,x33b5f1d-5ebc3654-648c,515,25740,1589392980,28800,0,300,19440,6000,480,ENHANCED_TENTATIVE,108_7
7,x33b5f1d-5ebd9a1c-6270,515,25200,1589484060,28800,0,0,14760,10440,120,ENHANCED_TENTATIVE,108_7
7,x33b5f1d-5ebee4d0-66e4,517,26340,1589568720,28800,0,9720,16620,0,0,AUTO_TENTATIVE,108_7
7,x33b5f1d-5ebd9a1c-6270,517,25200,1589484060,28800,0,0,14760,10440,120,ENHANCED_FINAL,108_7
7,x33b5f1d-5ec039d4-7cb0,517,31920,1589656020,28800,0,16980,14940,0,0,AUTO_TENTATIVE,108_7
7,x33b5f1d-5ebebdac-954c,517,38220,1589558700,28800,0,2160,26760,9300,840,ENHANCED_TENTATIVE,108_7
7,x33b5f1d-5ec03ca4-8f70,517,36720,1589656740,28800,0,840,24720,11160,720,ENHANCED_TENTATIVE,108_7
7,x33b5f1d-5ec2dd4c-54d8,520,21720,1589828940,28800,0,11220,10500,0,300,AUTO_FINAL,108_7
7,x33b5f1d-5ec1862c-7ff8,520,32760,1589741100,28800,0,8940,23820,0,480,AUTO_FINAL,108_7
7,x33b5f1d-5ec43250-7878,520,30840,1589916240,28800,0,11040,19800,0,60,AUTO_FINAL,108_7
7,x33b5f1d-5ec2d2fc-6144,520,24900,1589826300,28800,0,0,19860,5040,420,ENHANCED_TENTATIVE,108_7
7,x33b5f1d-5ec438e0-7a1c,520,31260,1589917920,28800,960,0,16560,13740,60,ENHANCED_TENTATIVE,108_7
7,x33b5f1d-5ec58a24-3e94,521,16020,1590004260,28800,0,7020,9000,0,0,AUTO_TENTATIVE,108_7
7,x33b5f1d-5ec438e0-7a1c,521,31260,1589917920,28800,960,0,16560,13740,60,ENHANCED_TENTATIVE,108_7
7,x33b5f1d-5ec58484-4434,521,17460,1590002820,28800,0,0,11400,6060,0,ENHANCED_TENTATIVE,108_7
7,x33b5f1d-5ec438e0-7a1c,522,31260,1589917920,28800,960,0,16560,13740,60,ENHANCED_TENTATIVE,108_7
7,x33b5f1d-5ec6e450-6810,522,26640,1590092880,28800,0,12000,14640,0,240,AUTO_TENTATIVE,108_7
7,x33b5f1d-5ec6da00-7b48,522,31560,1590090240,28800,0,120,21240,10200,180,ENHANCED_TENTATIVE,108_7
7,x33b5f1d-5ec584c0-6dec,522,28140,1590002880,28800,0,0,19560,8580,180,ENHANCED_TENTATIVE,108_7
7,x33b5f1d-5ec6d9c4-7b84,522,31620,1590090180,28800,0,0,21720,9900,180,ENHANCED_TENTATIVE,108_7
7,x33b5f1d-5ec81de8-7cb0,523,31920,1590173160,28800,0,14160,17760,0,180,AUTO_TENTATIVE,108_7
7,x33b5f1d-5ec82838-855c,523,34140,1590175800,28800,0,0,20460,13680,420,ENHANCED_TENTATIVE,108_7
7,x33b5f1d-5ec6d9c4-7b84,523,31620,1590090180,28800,0,0,21720,9900,180,ENHANCED_FINAL,108_7
7,x33b5f1d-5ec82568-8994,523,35220,1590175080,28800,0,0,20700,14520,60,ENHANCED_TENTATIVE,108_7
7,x33b5f1d-5ec983cc-4920,524,18720,1590264780,28800,0,8220,10500,0,300,AUTO_TENTATIVE,108_7
7,x33b5f1d-5ec983cc-6b1c,524,27420,1590264780,28800,0,12240,15180,0,180,AUTO_TENTATIVE,108_7
7,x33b5f1d-5ec9710c-7cec,524,31980,1590259980,28800,0,3240,19320,9420,900,ENHANCED_TENTATIVE,108_7
7,x33b5f1d-5ec82568-8994,524,35220,1590175080,28800,0,0,20700,14520,60,ENHANCED_FINAL,108_7
7,x33b5f1d-5ec970d0-7ddc,524,32220,1590259920,28800,0,3420,19260,9540,840,ENHANCED_TENTATIVE,108_7
7,x33b5ef9-5ecbe8ec-756c,526,30060,1590421740,28800,0,17940,12120,0,180,AUTO_FINAL,108_7
7,x33b5ef9-5ecd4ffc-5d48,527,23880,1590513660,28800,0,9900,13980,0,360,AUTO_TENTATIVE,108_7
7,x33b5ef9-5ecd50ec-5b2c,527,23340,1590513900,28800,0,5460,12840,5040,1200,ENHANCED_TENTATIVE,108_7
7,x33b5ef9-5ecd5038-5cd0,527,23760,1590513720,28800,0,5400,13680,4680,960,ENHANCED_TENTATIVE,108_7
7,x33b5ef9-5ecbe8ec-756c,527,30060,1590421740,28800,0,17940,12120,0,180,AUTO_FINAL,108_7
7,x33b5ef9-5ecd4ffc-5d84,527,23940,1590513660,28800,0,5220,13980,4740,840,ENHANCED_TENTATIVE,108_7
7,x33b5ef9-5ecea848-5dfc,528,24060,1590601800,28800,0,4500,19560,0,600,AUTO_TENTATIVE,108_7
7,x33b5ef9-5ece9fd8-6504,528,25860,1590599640,28800,0,3180,17100,5580,960,ENHANCED_TENTATIVE,108_7
7,x33b5ef9-5ecd4ffc-5d84,528,23940,1590513660,28800,0,5220,13980,4740,840,ENHANCED_FINAL,108_7
7,x33b5ef9-5ecfedd4-5118,528,20760,1590685140,28800,0,8880,11880,0,600,AUTO_TENTATIVE,108_7
7,x33b5ef9-5ece9f60-65b8,528,26040,1590599520,28800,0,3240,17400,5400,900,ENHANCED_FINAL,108_7
7,x33b5ef9-5ecfeff0-576c,528,22380,1590685680,28800,0,5160,12420,4800,540,ENHANCED_TENTATIVE,108_7
7,x33b5ef9-5ecfeff0-5dfc,529,24060,1590685680,28800,0,5160,14100,4800,540,ENHANCED_TENTATIVE,108_7
7,x33b5ef9-5ece9f60-65b8,529,26040,1590599520,28800,0,3240,17400,5400,900,ENHANCED_FINAL,108_7
7,x33b5ef9-5ecfed98-6090,529,24720,1590685080,28800,0,4620,15780,4320,480,ENHANCED_TENTATIVE,108_7
7,x33b5ef9-5ed2923c-5e74,531,24180,1590858300,28800,0,7260,16920,0,780,AUTO_TENTATIVE,108_7
7,x33b5ef9-5ecfed98-6090,531,24720,1590685080,28800,0,4620,15780,4320,480,ENHANCED_FINAL,108_7
7,x33b5ef9-5ed2950c-5e74,531,24180,1590859020,28800,0,4500,12540,7140,780,ENHANCED_TENTATIVE,108_7
7,x33b5ef9-5ed3faf0-4a4c,601,19020,1590950640,28800,0,4620,14400,0,600,AUTO_TENTATIVE,108_7
7,x33b5ef9-5ed3ed1c-56b8,601,22200,1590947100,28800,0,4980,12300,4920,1080,ENHANCED_TENTATIVE,108_7
7,x33b5ef9-5ed294d0-6018,601,24600,1590858960,28800,0,4440,13440,6720,420,ENHANCED_TENTATIVE,108_7
7,x33b5ef9-5ed3ed1c-5730,601,22320,1590947100,28800,0,4860,12540,4920,960,ENHANCED_TENTATIVE,108_7
7,x33b5ef9-5ed54a18-48a8,602,18600,1591036440,28800,0,7800,10800,0,180,AUTO_TENTATIVE,108_7
7,x33b5ef9-5ed52d80-6c48,602,27720,1591029120,28800,0,10020,17700,0,600,AUTO_TENTATIVE,108_7
7,x33b5ef9-5ed52204-77c4,602,30660,1591026180,28800,0,4800,19140,6720,600,ENHANCED_TENTATIVE,108_7
7,x33b5ef9-5ed3ed1c-5730,602,22320,1590947100,28800,0,4860,12540,4920,960,ENHANCED_FINAL,108_7
7,x33b5ef9-5ed52150-7968,602,31080,1591026000,28800,0,4440,19740,6900,360,ENHANCED_FINAL,108_7
7,x33b5ef9-5ed7cdb0-3f84,603,16260,1591201200,28800,0,3120,13140,0,480,AUTO_TENTATIVE,108_7
7,x33b5ef9-5ed7cdb0-65b8,604,26040,1591201200,28800,0,6120,19920,0,1020,AUTO_TENTATIVE,108_7
7,x33b5ef9-5ed7cfcc-6360,604,25440,1591201740,28800,0,5340,14700,5400,1200,ENHANCED_TENTATIVE,108_7
7,x33b5ef9-5ed7cf90-648c,604,25740,1591201680,28800,0,4500,15840,5400,1020,ENHANCED_FINAL,108_7
8,x33b5f37-5eb56b44-6630,508,26160,1588947780,28800,0,4260,17040,4860,540,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5eb56a90-66e4,508,26340,1588947600,28800,0,4020,16920,5400,540,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5eb40efc-6810,508,26640,1588858620,28800,0,3360,18480,4800,540,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5eb56a90-65b8,508,26040,1588947600,28800,0,4020,16980,5040,420,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5eb40efc-6810,509,26640,1588858620,28800,0,3360,18480,4800,540,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5eb6c570-5cd0,509,23760,1589036400,28800,0,11760,12000,0,0,AUTO_TENTATIVE,108_8
8,x33b5f37-5eb6c78c-5f28,509,24360,1589036940,28800,0,540,14580,9240,240,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5eb56a90-65b8,509,26040,1588947600,28800,0,4020,16800,5220,420,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5eb6c7c8-639c,509,25500,1589037000,28800,0,600,15420,9480,240,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5eb56a90-65b8,510,26040,1588947600,28800,0,4020,16800,5220,420,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5eb80ef8-5fdc,510,24540,1589120760,28800,0,15300,9240,0,0,AUTO_TENTATIVE,108_8
8,x33b5f37-5eb6c7c8-6c0c,510,27660,1589037000,28800,0,600,17640,9420,300,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5eb8118c-6324,510,25380,1589121420,28800,0,3060,14940,7380,240,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5eb95f88-5dfc,511,24060,1589206920,28800,0,13380,10680,0,0,AUTO_TENTATIVE,108_8
8,x33b5f37-5eb8118c-6324,511,25380,1589121420,28800,0,3060,14940,7380,240,ENHANCED_FINAL,108_8
8,x33b5f37-5eb9612c-5e38,511,24120,1589207340,28800,0,3300,14820,6000,0,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5ebab39c-6054,512,24660,1589293980,28800,0,15660,9000,0,120,AUTO_TENTATIVE,108_8
8,x33b5f37-5eb8118c-6324,512,25380,1589121420,28800,0,3060,14940,7380,240,ENHANCED_FINAL,108_8
8,x33b5f37-5ebab6e4-6144,512,24900,1589294820,28800,0,2640,14940,7320,240,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5ebab6a8-6180,512,24960,1589294760,28800,0,2640,14940,7380,240,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5eb9612c-6324,512,25380,1589207340,28800,0,3360,15900,6120,720,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5ebab6a8-61bc,512,25020,1589294760,28800,0,2760,14700,7560,180,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5eb9612c-6324,513,25380,1589207340,28800,0,3360,15900,6120,720,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5ebc0288-5dc0,513,24000,1589379720,28800,0,15300,8700,0,240,AUTO_TENTATIVE,108_8
8,x33b5f37-5ebab6a8-61bc,513,25020,1589294760,28800,0,2760,14160,8100,180,ENHANCED_FINAL,108_8
8,x33b5f37-5ebc0468-5fdc,513,24540,1589380200,28800,0,4740,10620,9180,120,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5ebab6a8-61bc,514,25020,1589294760,28800,0,2760,14160,8100,180,ENHANCED_FINAL,108_8
8,x33b5f37-5ebd53cc-6234,514,25140,1589466060,28800,0,14400,10740,0,360,AUTO_TENTATIVE,108_8
8,x33b5f37-5ebd5624-648c,514,25740,1589466660,28800,0,2760,19680,3300,540,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5ebc0468-6234,514,25140,1589380200,28800,0,3900,13020,8220,180,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5ebd55e8-6540,514,25920,1589466600,28800,0,2400,20460,3060,480,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5ebc0468-6234,515,25140,1589380200,28800,0,3900,13020,8220,180,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5ebeadf8-6054,515,24660,1589554680,28800,0,12060,12600,0,120,AUTO_TENTATIVE,108_8
8,x33b5f37-5ebeaf60-6108,515,24840,1589555040,28800,0,4260,17880,2700,420,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5ebd55e8-6540,515,25920,1589466600,28800,0,1500,21840,2580,480,ENHANCED_FINAL,108_8
8,x33b5f37-5ebeaf24-61f8,515,25080,1589554980,28800,0,3780,18300,3000,480,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5ebd55e8-6540,516,25920,1589466600,28800,0,1500,21840,2580,480,ENHANCED_FINAL,108_8
8,x33b5f37-5ec00734-5c94,516,23700,1589643060,28800,0,13380,10320,0,0,AUTO_TENTATIVE,108_8
8,x33b5f37-5ec0089c-5c94,516,23700,1589643420,28800,0,5580,14400,3720,180,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5ebeaf60-61f8,516,25080,1589555040,28800,0,3060,18780,3240,420,ENHANCED_FINAL,108_8
8,x33b5f37-5ec008d8-61f8,516,25080,1589643480,28800,0,5820,13800,5460,300,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5ebeaf60-61f8,517,25080,1589555040,28800,0,3060,18780,3240,420,ENHANCED_FINAL,108_8
8,x33b5f37-5ec14450-6504,517,25860,1589724240,28800,0,14760,11100,0,660,AUTO_TENTATIVE,108_8
8,x33b5f37-5ec0089c-6234,517,25140,1589643420,28800,0,5640,14880,4620,300,ENHANCED_FINAL,108_8
8,x33b5f37-5ec145b8-6540,517,25920,1589724600,28800,0,1620,17160,7140,960,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5ec29a80-666c,520,26220,1589811840,28800,0,3600,16620,6000,240,ENHANCED_FINAL,108_8
8,x33b5f37-5ec54050-558c,520,21900,1589985360,28800,0,11640,10260,0,300,AUTO_TENTATIVE,108_8
8,x33b5f37-5ec3e78c-69f0,520,27120,1589897100,28800,0,4200,14520,8400,300,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5ec54410-5ba4,520,23460,1589986320,28800,0,3120,11700,8640,600,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5ec3e78c-69f0,521,27120,1589897100,28800,0,4200,14520,8400,300,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5ec68ca8-4704,521,18180,1590070440,28800,0,12300,5880,0,240,AUTO_TENTATIVE,108_8
8,x33b5f37-5ec69fa4-4ec0,521,20160,1590075300,28800,0,13200,6960,0,0,AUTO_TENTATIVE,108_8
8,x33b5f37-5ec68d5c-64c8,521,25800,1590070620,28800,0,4860,15000,5940,660,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5ec68c30-6630,521,26160,1590070320,28800,0,900,18180,7080,600,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5ec5435c-5c94,521,23700,1589986140,28800,0,3180,12180,8340,540,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5ec68c30-666c,521,26220,1590070320,28800,0,960,18060,7200,540,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5ec5435c-5c94,522,23700,1589986140,28800,0,3180,12180,8340,540,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5ec7de64-70bc,522,28860,1590156900,28800,0,11220,17640,0,0,AUTO_TENTATIVE,108_8
8,x33b5f37-5ec68bf4-66a8,522,26280,1590070260,28800,0,1080,18480,6720,540,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5ec7df18-7530,522,30000,1590157080,28800,0,4260,17820,7920,300,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5eca7d2c-648c,524,25740,1590328620,28800,0,15000,10740,0,0,AUTO_TENTATIVE,108_8
8,x33b5f37-5ec68bf4-66a8,524,26280,1590070260,28800,0,1080,18480,6720,540,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5ec7df18-7530,524,30000,1590157080,28800,0,3420,19200,7380,300,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5eca9e74-486c,524,18540,1590337140,28800,0,5280,8520,4740,0,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5eca9d84-495c,524,18780,1590336900,28800,0,5160,8580,5040,0,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5ecbcccc-69f0,525,27120,1590414540,28800,0,17280,9840,0,1140,AUTO_TENTATIVE,108_8
8,x33b5f37-5eca9d84-495c,525,18780,1590336900,28800,0,5160,8580,5040,0,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5ecbceac-6a2c,525,27180,1590415020,28800,0,3120,18300,5760,840,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5ecd2e3c-5b2c,526,23340,1590505020,28800,0,15360,7980,0,0,AUTO_TENTATIVE,108_8
8,x33b5f37-5eca9d84-495c,526,18780,1590336900,28800,0,5160,8580,5040,0,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5ecbceac-6a2c,526,27180,1590415020,28800,0,3120,18060,6000,840,ENHANCED_TENTATIVE,108_8
8,x33b5f37-5ecd2e78-5f28,526,24360,1590505080,28800,0,5400,18900,60,0,ENHANCED_TENTATIVE,108_8
9,x33b5f37-5ecbceac-6a2c,527,27180,1590415020,28800,0,3120,18060,6000,840,ENHANCED_TENTATIVE,108_9
9,x33b5f37-5ece792c-5f28,527,24360,1590589740,28800,0,13200,11160,0,0,AUTO_TENTATIVE,108_9
9,x33b5f37-5ecd2e78-5f28,527,24360,1590505080,28800,0,5220,19020,120,0,ENHANCED_TENTATIVE,108_9
9,x33b5f37-5ece7ad0-5fdc,527,24540,1590590160,28800,0,3960,16140,4440,480,ENHANCED_TENTATIVE,108_9
9,x33b5f37-5ecd2e78-5f28,528,24360,1590505080,28800,0,5220,19020,120,0,ENHANCED_TENTATIVE,108_9
9,x33b5f37-5ecfe348-48e4,528,18660,1590682440,28800,0,7080,8400,3180,840,ENHANCED_TENTATIVE,108_9
9,x33b5f37-5ece7ad0-6054,528,24660,1590590160,28800,0,3240,17400,4020,420,ENHANCED_FINAL,108_9
9,x33b5f37-5ecfc7a0-5e74,528,24180,1590675360,28800,0,8640,11400,4140,2700,ENHANCED_TENTATIVE,108_9
9,x33b5f37-5ed11920-57e4,529,22500,1590761760,28800,0,16680,5820,0,600,AUTO_TENTATIVE,108_9
9,x33b5f37-5ece7ad0-6054,529,24660,1590590160,28800,0,3240,17400,4020,420,ENHANCED_FINAL,108_9
9,x33b5f37-5ed118e4-5d84,529,23940,1590761700,28800,0,3780,14340,5820,240,ENHANCED_TENTATIVE,108_9
9,x33b5f37-5ed118e4-68c4,529,26820,1590761700,28800,0,3780,17280,5760,300,ENHANCED_TENTATIVE,108_9
9,x33b5f37-5ecfc50c-6630,529,26160,1590674700,28800,0,7140,13680,5340,1920,ENHANCED_TENTATIVE,108_9
9,x33b5f37-5ed118e4-6aa4,529,27300,1590761700,28800,0,3660,17280,6360,360,ENHANCED_TENTATIVE,108_9
9,x33b5f37-5ecfc50c-6630,530,26160,1590674700,28800,0,7140,13680,5340,1920,ENHANCED_TENTATIVE,108_9
9,x33b5f37-5ed26de8-6360,530,25440,1590849000,28800,0,13200,12240,0,360,AUTO_TENTATIVE,108_9
9,x33b5f37-5ed26f50-6cfc,530,27900,1590849360,28800,0,5280,17580,5040,600,ENHANCED_TENTATIVE,108_9
9,x33b5f37-5ed11740-6cc0,530,27840,1590761280,28800,0,3600,18240,6000,420,ENHANCED_TENTATIVE,108_9
9,x33b5f37-5ed26f50-6d38,530,27960,1590849360,28800,0,5160,17820,4980,540,ENHANCED_TENTATIVE,108_9
9,x33b5f37-5ed11740-6cc0,531,27840,1590761280,28800,0,3600,18240,6000,420,ENHANCED_TENTATIVE,108_9
9,x33b5f37-5ed3be3c-5ba4,531,23460,1590935100,28800,0,13500,9960,0,0,AUTO_TENTATIVE,108_9
9,x33b5f37-5ed26f50-6cfc,531,27900,1590849360,28800,0,5220,17640,5040,600,ENHANCED_TENTATIVE,108_9
9,x33b5f37-5ed3c01c-5c1c,531,23580,1590935580,28800,0,4140,12960,6480,60,ENHANCED_TENTATIVE,108_9
9,x33b5f37-5ed26f50-6cfc,601,27900,1590849360,28800,0,5220,17640,5040,600,ENHANCED_TENTATIVE,108_9
9,x33b5f37-5ed5272c-4704,601,18180,1591027500,28800,0,9180,9000,0,180,AUTO_TENTATIVE,108_9
9,x33b5f37-5ed50da0-6108,601,24840,1591020960,28800,0,10800,8700,5340,1440,ENHANCED_TENTATIVE,108_9
9,x33b5f37-5ed50d64-6234,601,25140,1591020900,28800,0,9540,12000,3600,1200,ENHANCED_TENTATIVE,108_9
9,x33b5f37-5ed3bfe0-5fa0,601,24480,1590935520,28800,0,4140,13620,6720,540,ENHANCED_FINAL,108_9
9,x33b5f37-5ed50d28-6270,601,25200,1591020840,28800,0,9300,12720,3180,1200,ENHANCED_TENTATIVE,108_9
9,x33b5f37-5ed3bfe0-5fa0,602,24480,1590935520,28800,0,4140,13620,6720,540,ENHANCED_FINAL,108_9
9,x33b5f37-5ed65f20-5460,602,21600,1591107360,28800,0,11520,10080,0,300,AUTO_TENTATIVE,108_9
9,x33b5f37-5ed50d28-6324,602,25380,1591020840,28800,0,7740,15720,1920,1020,ENHANCED_FINAL,108_9
9,x33b5f37-5ed660c4-5f28,602,24360,1591107780,28800,0,4200,18840,1320,1380,ENHANCED_TENTATIVE,108_9
9,x33b5f37-5ed7b208-6360,603,25440,1591194120,28800,0,17760,7680,0,0,AUTO_TENTATIVE,108_9
9,x33b5f37-5ed50d28-6324,603,25380,1591020840,28800,0,7740,15720,1920,1020,ENHANCED_FINAL,108_9
9,x33b5f37-5ed6604c-6090,603,24720,1591107660,28800,0,3240,20160,1320,1260,ENHANCED_TENTATIVE,108_9
9,x33b5f37-5ed7b514-5d48,603,23880,1591194900,28800,0,3720,13800,6360,1140,ENHANCED_TENTATIVE,108_9
9,x33b5f37-5ed7b514-5d48,604,23880,1591194900,28800,0,3720,13800,6360,1140,ENHANCED_TENTATIVE,108_9
9,x33b5f37-5ed6604c-6090,604,24720,1591107660,28800,0,3240,20160,1320,1260,ENHANCED_TENTATIVE,108_9
9,x33b5f37-5ed7b4d8-5dc0,604,24000,1591194840,28800,0,3300,13200,7500,1080,ENHANCED_TENTATIVE,108_9
